Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
bryce,e_d,5_4,5,4,4,0.144082308,0.112287283,0.256369591,0.200606823,0.344689131,0.08831954
bryce,o_m,15_13,15,13,5,0.16779685,-0.047971487,0.119825363,0.055682898,0.223479748,0.103654385
bryce,m_i,13_9,13,9,5,0.103654385,0.064321995,0.167976379,0.16818428,0.271838665,0.103862286
bryce,i_t,9_20,9,20,5,0.103862286,0.016051531,0.119913816,0.119766474,0.223628759,0.103714943
bryce,t_s,20_19,20,19,5,0.103714943,0.153049469,0.256764412,0.264268398,0.367983341,0.111218929
bryce,s_~,19_0,19,0,5,0.111218929,0.184340239,0.295559168,0.271939754,0.383158684,0.087599516
bryce,~_b,0_2,0,2,5,0.087599516,0.088394165,0.175993681,0.183942795,0.271542311,0.09554863
bryce,b_a,2_1,2,1,5,0.09554863,0.06393075,0.15947938,0.175644636,0.271193266,0.111713886
bryce,a_r,1_18,1,18,5,0.111713886,-0.015208006,0.09650588,0.072215319,0.183929205,0.087423325
bryce,r_f,18_6,18,6,5,0.087423325,0.080582142,0.168005466,0.128126144,0.215549469,0.047544003
bryce,n_i,14_9,14,9,6,0.128108501,0.264050245,0.392158747,0.38393259,0.512041092,0.119882345
bryce,i_m,9_13,9,13,6,0.119882345,0.208118677,0.328001022,0.320118189,0.440000534,0.111999512
bryce,m_b,13_2,13,2,6,0.111999512,0.415804386,0.527803898,0.544781446,0.656780958,0.12897706
bryce,b_l,2_12,2,12,6,0.12897706,0.183101892,0.312078953,0.327219963,0.456197023,0.144118071
bryce,l_e,12_5,12,5,6,0.144118071,0.120466232,0.264584303,0.304091692,0.448209763,0.18362546
bryce,e_~,5_0,5,0,6,0.18362546,-0.056087255,0.127538204,0.079514503,0.263139963,0.135601759
bryce,~_p,0_16,0,16,6,0.135601759,0.032411098,0.168012857,0.224740267,0.360342026,0.192329168
bryce,p_l,16_12,16,12,6,0.192329168,-0.056433201,0.135895967,0.071661472,0.263990641,0.128094673
bryce,l_y,12_25,12,25,6,0.128094673,0.26452446,0.392619133,0.384453773,0.512548447,0.119929314
bryce,l_i,12_9,12,9,3,0.199537516,-0.064261436,0.135276079,0.055448771,0.254986286,0.119710207
bryce,i_t,9_20,9,20,3,0.119710207,0.064568281,0.184278488,0.22401309,0.343723297,0.159444809
bryce,t_~,20_0,20,0,3,0.159444809,-0.047849417,0.111595392,0.040655136,0.200099945,0.088504553
bryce,~_q,0_17,0,17,3,0.088504553,0.240563631,0.329068184,0.375905275,0.464409828,0.135341644
bryce,q_u,17_21,17,21,3,0.135341644,0.047798395,0.183140039,0.240687609,0.376029253,0.192889214
bryce,u_o,21_15,21,15,3,0.192889214,-0.080690384,0.11219883,0.071316242,0.264205456,0.152006626
bryce,o_t,15_20,15,20,3,0.152006626,0.008249283,0.160255909,0.09618926,0.248195887,0.087939978
bryce,t_e,20_5,20,5,3,0.087939978,0.119910717,0.207850695,0.287806511,0.375746489,0.167895794
bryce,e_d,5_4,5,4,3,0.167895794,-0.007829666,0.160066128,0.087683439,0.255579233,0.095513105
bryce,u_s,21_19,21,19,4,0.095487356,0.008219004,0.10370636,0.064161777,0.159649134,0.055942774
bryce,s_e,19_5,19,5,4,0.055942774,0.112198591,0.168141365,0.248055935,0.303998709,0.135857344
bryce,e_r,5_18,5,18,4,0.135857344,-0.040316582,0.095540762,0.039540052,0.175397396,0.079856634
bryce,r_~,18_0,18,0,4,0.079856634,0.007912636,0.08776927,0.088305473,0.168162107,0.080392838
bryce,~_s,0_19,0,19,4,0.080392838,0.047816753,0.128209591,0.144083977,0.224476814,0.096267223
bryce,s_h,19_8,19,8,4,0.096267223,0.023846149,0.120113373,0.14433527,0.240602493,0.12048912
bryce,h_o,8_15,8,15,4,0.12048912,-0.064489365,0.055999756,0.079774857,0.200263977,0.144264221
bryce,o_r,15_18,15,18,4,0.144264221,-0.008197546,0.136066675,0.143444777,0.287708998,0.151642323
bryce,r_e,18_5,18,5,4,0.151642323,-0.047678709,0.103963614,0.064310789,0.215953112,0.111989498
bryce,d_e,4_5,4,5,5,0.127756834,-0.047513723,0.080243111,0.162783623,0.290540457,0.210297346
bryce,e_a,5_1,5,1,5,0.210297346,-0.106864214,0.103433132,-0.00303483,0.207262516,0.103829384
bryce,a_t,1_20,1,20,5,0.103829384,-0.023816586,0.080012798,0.088456154,0.192285538,0.112272739
bryce,t_h,20_8,20,8,5,0.112272739,-0.016112566,0.096160173,0.127804279,0.240077019,0.143916845
bryce,h_~,8_0,8,0,5,0.143916845,-0.047995329,0.095921516,0.055515289,0.199432135,0.103510618
bryce,~_p,0_16,0,16,5,0.103510618,0.072077751,0.175588369,0.176614046,0.280124664,0.104536295
bryce,p_a,16_1,16,1,5,0.104536295,0.024135828,0.128672123,0.128426313,0.232962608,0.104290485
bryce,a_n,1_14,1,14,5,0.104290485,-0.032070398,0.072220087,0.063377857,0.167668343,0.095448256
bryce,n_t,14_20,14,20,5,0.095448256,0.03253746,0.127985716,0.104071856,0.199520111,0.071534395
bryce,f_u,6_21,6,21,6,0.11198616,0.015879393,0.127865553,0.19999218,0.31197834,0.184112787
bryce,u_n,21_14,21,14,6,0.184112787,-0.072211981,0.111900806,0.03202796,0.216140747,0.104239941
bryce,n_g,14_7,14,7,6,0.104239941,-0.015781164,0.088458776,0.080630541,0.184870481,0.096411705
bryce,g_u,7_21,7,21,6,0.096411705,0.039329529,0.135741234,0.159330606,0.255742311,0.120001078
bryce,u_s,21_19,21,19,6,0.120001078,0.016064882,0.13606596,0.119568348,0.239569426,0.103503466
bryce,s_~,19_0,19,0,6,0.103503466,0.023903131,0.127406597,0.120007515,0.223510981,0.096104383
bryce,~_d,0_4,0,4,6,0.096104383,0.080728769,0.176833153,0.160632133,0.256736517,0.079903364
bryce,d_o,4_15,4,15,6,0.079903364,0.024249077,0.104152441,0.143533707,0.223437071,0.11928463
bryce,o_x,15_24,15,24,6,0.11928463,-0.014988661,0.104295969,0.08825922,0.20754385,0.103247881
bryce,j_a,10_1,10,1,3,0.104744196,0.103214979,0.207959175,0.191990852,0.296735048,0.088775873
bryce,a_r,1_18,1,18,3,0.088775873,0.143425703,0.232201576,0.303423643,0.392199516,0.15999794
