Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
adhy,k_~,11_0,11,0,4,0.100504637,0.316753626,0.417258263,0.448590994,0.549095631,0.131837368
adhy,~_d,0_4,0,4,4,0.131837368,0.115986586,0.247823954,0.222669601,0.354506969,0.106683016
adhy,d_o,4_15,4,15,4,0.106683016,-0.033910751,0.072772264,0.047005653,0.153688669,0.080916405
adhy,o_r,15_18,15,18,4,0.080916405,0.053463459,0.134379864,0.153918028,0.234834433,0.100454569
adhy,r_k,18_11,18,11,4,0.100454569,-0.069177628,0.031276941,0.047008991,0.14746356,0.116186619
adhy,k_y,11_25,11,25,4,0.116186619,0.069123745,0.185310364,0.147340298,0.263526917,0.078216553
adhy,q_u,17_21,17,21,5,0.131773233,0.037882328,0.169655561,0.200944424,0.332717657,0.163062096
adhy,u_i,21_9,21,9,5,0.163062096,0.069190741,0.232252836,0.18495512,0.348017216,0.11576438
adhy,i_e,9_5,9,5,5,0.11576438,0.031253815,0.147018194,0.169585705,0.285350084,0.13833189
adhy,e_t,5_20,5,20,5,0.13833189,0.200809479,0.339141369,0.301245451,0.439577341,0.100435972
adhy,t_~,20_0,20,0,5,0.100435972,0.100409269,0.200845242,0.24759531,0.348031282,0.147186041
adhy,~_g,0_7,0,7,5,0.147186041,0.115808249,0.262994289,0.238458633,0.385644674,0.122650385
adhy,g_y,7_25,7,25,5,0.122650385,-0.053463936,0.069186449,0.062649012,0.185299397,0.116112947
adhy,y_r,25_18,25,18,5,0.116112947,0.053116798,0.169229746,0.168656111,0.284769058,0.115539312
adhy,r_o,18_15,18,15,5,0.115539312,-0.03128171,0.084257603,0.046931505,0.162470818,0.078213215
adhy,q_u,17_21,17,21,6,0.16950202,0.046791792,0.216293812,0.199967861,0.369469881,0.153176069
adhy,u_e,21_5,21,5,6,0.153176069,0.022237301,0.17541337,0.100334883,0.253510952,0.078097582
adhy,e_n,5_14,5,14,6,0.078097582,0.062595129,0.140692711,0.185162544,0.263260126,0.122567415
adhy,n_c,14_3,14,3,6,0.122567415,0.031362295,0.15392971,0.178754807,0.301322222,0.147392511
adhy,c_h,3_8,3,8,6,0.147392511,-0.046984911,0.1004076,0.122060537,0.269453049,0.169045448
adhy,h_~,8_0,8,0,6,0.169045448,0.231928825,0.400974274,0.365589619,0.534635067,0.133660793
adhy,~_h,0_8,0,8,6,0.133660793,0.067272663,0.200933456,0.183250904,0.316911697,0.115978241
adhy,h_u,8_21,8,21,6,0.115978241,0.084335089,0.20031333,0.199905634,0.315883875,0.115570545
adhy,u_g,21_7,21,7,6,0.115570545,0.031139612,0.146710157,0.131607056,0.247177601,0.100467443
adhy,i_r,9_18,9,18,3,0.162867785,-0.015578032,0.147289753,0.084813118,0.247680902,0.10039115
adhy,r_k,18_11,18,11,3,0.10039115,0.037675858,0.138067007,0.16906786,0.269459009,0.131392002
adhy,k_~,11_0,11,0,3,0.131392002,0.015625715,0.147017717,0.169558525,0.300950527,0.15393281
adhy,~_o,0_15,0,15,3,0.15393281,0.015763521,0.169696331,0.116231918,0.270164728,0.100468397
adhy,o_b,15_2,15,2,3,0.100468397,0.015627861,0.116096258,0.131130695,0.231599092,0.115502834
adhy,b_j,2_10,2,10,3,0.115502834,0.015672445,0.13117528,0.116202116,0.23170495,0.100529671
adhy,j_e,10_5,10,5,3,0.100529671,0.015624046,0.116153717,0.124667406,0.225197077,0.10904336
adhy,e_c,5_3,5,3,3,0.10904336,0.145452261,0.254495621,0.253273726,0.362317085,0.107821465
adhy,c_t,3_20,3,20,3,0.107821465,0.12412715,0.231948614,0.240272999,0.348094463,0.116145849
adhy,k_n,11_14,11,14,4,0.102999687,0.08800602,0.191005707,0.224516392,0.327516079,0.136510372
adhy,n_o,14_15,14,15,4,0.136510372,0.023888111,0.160398483,0.17971921,0.316229582,0.155831099
adhy,o_t,15_20,15,20,4,0.155831099,-0.049950361,0.105880737,0.062530756,0.218361855,0.112481117
adhy,t_~,20_0,20,0,4,0.112481117,0.015630245,0.128111362,0.200740814,0.313221931,0.185110569
adhy,~_v,0_22,0,22,4,0.185110569,0.385702848,0.570813417,0.522218943,0.707329512,0.136516094
adhy,v_i,22_9,22,9,4,0.136516094,-0.046864033,0.089652061,0.079327106,0.215843201,0.126191139
adhy,i_t,9_20,9,20,4,0.126191139,0.084297895,0.210489035,0.215785503,0.341976643,0.131487608
adhy,t_a,20_1,20,1,4,0.131487608,-0.031272173,0.100215435,0.122431517,0.253919125,0.15370369
adhy,a_l,1_12,1,12,4,0.15370369,0.015655994,0.169359684,0.11570859,0.269412279,0.100052595
adhy,g_a,7_1,7,1,5,0.131243706,-0.046875954,0.084367752,0.137828588,0.269072294,0.184704542
adhy,a_t,1_20,1,20,5,0.184704542,0.015525341,0.200229883,0.162413597,0.347118139,0.146888256
adhy,t_e,20_5,20,5,5,0.146888256,-0.099931955,0.046956301,0.021648169,0.168536425,0.121580124
adhy,e_d,5_4,5,4,5,0.121580124,0.131198883,0.252779007,0.278000832,0.399580956,0.146801949
adhy,d_~,4_0,4,0,5,0.146801949,-0.031154156,0.115647793,0.122452497,0.269254446,0.153606653
adhy,~_h,0_8,0,8,5,0.153606653,0.062633753,0.216240406,0.216754913,0.370361567,0.154121161
adhy,h_i,8_9,8,9,5,0.154121161,-0.053684235,0.100436926,0.06243968,0.216560841,0.116123915
adhy,i_n,9_14,9,14,5,0.116123915,0.053628922,0.169752836,0.169720888,0.285844803,0.116091967
adhy,n_d,14_4,14,4,5,0.116091967,-0.01556921,0.100522757,0.069329977,0.185421944,0.084899187
