Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
andy,u_e,21_5,21,5,6,0.128004789,-0.032002211,0.096002579,0.111998558,0.240003347,0.144000769
andy,e_n,5_14,5,14,6,0.144000769,-0.087994814,0.056005955,0.016000271,0.16000104,0.103995085
andy,n_c,14_3,14,3,6,0.103995085,0.024001598,0.127996683,0.120001793,0.223996878,0.096000195
andy,c_h,3_8,3,8,6,0.096000195,0.128010988,0.224011183,0.216808319,0.312808514,0.088797331
andy,h_~,8_0,8,0,6,0.088797331,0.111187696,0.199985027,0.262933254,0.351730585,0.151745558
andy,~_h,0_8,0,8,6,0.151745558,-0.103580236,0.048165321,0.056046486,0.207792044,0.159626722
andy,h_u,8_21,8,21,6,0.159626722,-0.079101324,0.080525398,0.02474165,0.184368372,0.103842974
andy,u_g,21_7,21,7,6,0.103842974,-0.048741579,0.055101395,0.056107759,0.159950733,0.104849339
andy,i_r,9_18,9,18,3,0.120311975,-0.048210144,0.072101831,0.095893383,0.216205359,0.144103527
andy,r_k,18_11,18,11,3,0.144103527,-0.016723156,0.127380371,0.120674849,0.264778376,0.137398005
andy,k_~,11_0,11,0,3,0.137398005,-0.025003433,0.112394571,0.118593454,0.255991459,0.143596888
andy,~_o,0_15,0,15,3,0.143596888,-0.047544718,0.09605217,0.032029629,0.175626516,0.079574347
andy,o_b,15_2,15,2,3,0.079574347,0.024281263,0.10385561,0.112541676,0.192116022,0.088260412
andy,b_j,2_10,2,10,3,0.088260412,0.143388033,0.231648445,0.192007542,0.280267954,0.048619509
andy,j_e,10_5,10,5,3,0.048619509,-0.032409191,0.016210318,0.119504929,0.168124437,0.15191412
andy,e_c,5_3,5,3,3,0.15191412,-0.079575539,0.072338581,0.016004086,0.167918205,0.095579624
andy,c_t,3_20,3,20,3,0.095579624,0.08793807,0.183517694,0.191791058,0.287370682,0.103852987
andy,k_n,11_14,11,14,4,0.111833096,0.064124346,0.175957441,0.200670481,0.312503576,0.136546135
andy,n_o,14_15,14,15,4,0.136546135,-0.072571278,0.063974857,0.104043961,0.240590096,0.176615238
andy,o_t,15_20,15,20,4,0.176615238,-0.119930029,0.056685209,0.015210867,0.191826105,0.135140896
andy,t_~,20_0,20,0,4,0.135140896,-0.040161848,0.094979048,0.104171276,0.239312172,0.144333124
andy,~_v,0_22,0,22,4,0.144333124,-0.031604767,0.112728357,0.056575775,0.200908899,0.088180542
andy,v_i,22_9,22,9,4,0.088180542,-0.032277584,0.055902958,0.071953058,0.1601336,0.104230642
andy,i_t,9_20,9,20,4,0.104230642,0.02388525,0.128115892,0.159367085,0.263597727,0.135481834
andy,t_a,20_1,20,1,4,0.135481834,-0.079396725,0.05608511,0.080634356,0.21611619,0.16003108
andy,a_l,1_12,1,12,4,0.16003108,-0.103662729,0.056368351,-0.016553879,0.143477201,0.08710885
andy,g_a,7_1,7,1,5,0.128603935,-0.02401638,0.104587555,0.102707863,0.231311798,0.126724243
andy,a_t,1_20,1,20,5,0.126724243,-0.040076733,0.086647511,0.096410275,0.223134518,0.136487007
andy,t_e,20_5,20,5,5,0.136487007,-0.05605197,0.080435038,0.12831521,0.264802217,0.18436718
andy,e_d,5_4,5,4,5,0.18436718,-0.038673639,0.145693541,0.136335135,0.320702314,0.175008774
andy,d_~,4_0,4,0,5,0.175008774,-0.088367939,0.086640835,0.047195196,0.22220397,0.135563135
andy,~_h,0_8,0,8,5,0.135563135,-0.103924751,0.031638384,0.024053097,0.159616232,0.127977848
andy,h_i,8_9,8,9,5,0.127977848,-0.055113554,0.072864294,0.088372469,0.216350317,0.143486023
andy,i_n,9_14,9,14,5,0.143486023,-0.031918287,0.111567736,0.088100195,0.231586218,0.120018482
andy,n_d,14_4,14,4,5,0.120018482,-0.016033888,0.103984594,0.111566305,0.231584787,0.127600193
