Subject,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,G|0+1,D|1,I|1+2,PF|1+2,RF|1+2,G|1+2,D|2,I|2+3,PF|2+3,RF|2+3,G|2+3,D|3,I|3+4,PF|3+4,RF|3+4,G|3+4,D|4,T2-D-S,T2-I-S,T2-PF-S,T2-RF-S,T2-G-S,T2-D-M,T2-I-M,T2-PF-M,T2-RF-M,T2-G-M,T2-D-VAR,T2-I-VAR,T2-PF-VAR,T2-RF-VAR,T2-G-VAR,T2-D-SD,T2-I-SD,T2-PF-SD,T2-RF-SD,T2-G-SD,T3_I|0+2,T3_PF|0+2,T3_RF|0+2,T3_G|0+2,T3_I|1+3,T3_PF|1+3,T3_RF|1+3,T3_G|1+3,T3_I|2+4,T3_PF|2+4,T3_RF|2+4,T3_G|2+4,T3-I-S,T3-PF-S,T3-RF-S,T3-G-S,T3-I-M,T3-PF-M,T3-RF-M,T3-G-M,T3-I-VAR,T3-PF-VAR,T3-RF-VAR,T3-G-VAR,T3-I-SD,T3-PF-SD,T3-RF-SD,T3-G-SD,T4_I|0+3,T4_PF|0+3,T4_RF|0+3,T4_G|0+3,T4_I|1+4,T4_PF|1+4,T4_RF|1+4,T4_G|1+4,T4-I-S,T4-PF-S,T4-RF-S,T4-G-S,T4-I-M,T4-PF-M,T4-RF-M,T4-G-M,T4-I-VAR,T4-PF-VAR,T4-RF-VAR,T4-G-VAR,T4-I-SD,T4-PF-SD,T4-RF-SD,T4-G-SD,T5_I|0+4,T5_PF|0+4,T5_RF|0+4,T5_G|0+4
jc,buxom,0.070989609,0.063690424,0.134680033,0.176124096,0.247113705,0.112433672,0.088443279,0.200876951,0.175944328,0.288378,0.087501049,0.15251255,0.240013599,0.320257425,0.407758474,0.167744875,-0.047856808,0.119888067,0.039869785,0.20761466,0.087726593,0.526395798,0.256789446,0.695458651,0.712195635,1.15086484,0.10527916,0.064197361,0.173864663,0.178048909,0.28771621,0.00143827,0.006981277,0.003184751,0.013108289,0.007491802,0.037924529,0.083554036,0.0564336,0.114491436,0.086555194,0.264567375,0.335556984,0.352068424,0.423058033,0.328456879,0.440890551,0.496201754,0.608635426,0.272400618,0.359901667,0.360127211,0.44762826,0.865424871,1.136349201,1.208397388,1.479321718,0.288474957,0.378783067,0.402799129,0.493107239,0.001214255,0.003041171,0.006559274,0.010160995,0.034846168,0.055146809,0.080989343,0.100801763,0.504580975,0.575570583,0.67232585,0.743315458,0.448344946,0.560778618,0.536071539,0.648505211,0.95292592,1.136349201,1.208397388,1.391820669,0.47646296,0.568174601,0.604198694,0.695910335,0.001581245,0.000109401,0.009282619,0.004494492,0.039764877,0.010459499,0.096346347,0.067040969,0.624469042,0.695458651,0.712195635,0.783185244
jc,third,0.095005274,0.024368286,0.11937356,0.120624065,0.215629339,0.096255779,0.024013281,0.12026906,0.08795166,0.184207439,0.063938379,0.039990664,0.103929043,0.112031698,0.175970078,0.072041035,0.119670391,0.191711426,0.207676172,0.279717207,0.088005781,0.415246248,0.208042622,0.535283089,0.528283596,0.855524063,0.08304925,0.052010655,0.133820772,0.132070899,0.213881016,0.000207083,0.002090091,0.001545738,0.002731755,0.002218407,0.014390381,0.045717515,0.039315875,0.052266191,0.047099968,0.144637346,0.23964262,0.208575726,0.303580999,0.127942324,0.224198103,0.199983358,0.296239138,0.231702089,0.295640469,0.31970787,0.38364625,0.504281759,0.759481192,0.728266954,0.983466387,0.16809392,0.253160397,0.242755651,0.327822129,0.00310418,0.001413051,0.00445969,0.002350725,0.055715172,0.037590566,0.066780912,0.048484277,0.248566389,0.343571663,0.320607424,0.415612698,0.319653749,0.415909529,0.407659531,0.50391531,0.568220139,0.759481192,0.728266954,0.919528008,0.284110069,0.379740596,0.364133477,0.459764004,0.002526706,0.002616383,0.003789035,0.003898676,0.050266355,0.051150595,0.061555135,0.062439376,0.440277815,0.535283089,0.528283596,0.62328887
jc,gurus,0.103988171,0.016007662,0.119995832,0.144938469,0.24892664,0.128930807,-0.016964674,0.111966133,0.119133472,0.24806428,0.136098146,-0.015113592,0.120984554,0.055535078,0.191633224,0.07064867,0.040318727,0.110967398,0.16089201,0.23154068,0.120573282,0.560239077,0.024248123,0.463913918,0.480499029,0.920164824,0.112047815,0.006062031,0.115978479,0.120124757,0.230041206,0.000678746,0.000750358,2.75E-05,0.002150166,0.000719637,0.026052757,0.027392657,0.005241176,0.046369884,0.026826059,0.127973795,0.231961966,0.264071941,0.368060112,0.10401988,0.232950687,0.17466855,0.303599358,0.095853806,0.231951952,0.216427088,0.352525234,0.327847481,0.696864605,0.65516758,1.024184704,0.109282494,0.232288202,0.218389193,0.341394901,0.000278695,3.29E-07,0.002001129,0.00113171,0.016694153,0.000573751,0.04473398,0.033640904,0.248958349,0.35294652,0.319607019,0.42359519,0.214987278,0.343918085,0.33556056,0.464491367,0.463945627,0.696864605,0.65516758,0.888086557,0.231972814,0.348432302,0.32758379,0.444043279,0.000577017,4.08E-05,0.000127258,0.000836249,0.024021175,0.006384067,0.011280857,0.028917964,0.359925747,0.463913918,0.480499029,0.5844872
jc,month,0.143050909,-0.022987127,0.120063782,0.184503317,0.327554226,0.207490444,-0.088430405,0.11906004,0.039995432,0.247485876,0.128425837,0.112087727,0.240513563,0.217127323,0.34555316,0.105039597,-0.017042398,0.087997198,0.070953369,0.175992966,0.087995768,0.672002554,-0.016372204,0.567634583,0.512579441,1.096586227,0.134400511,-0.004093051,0.141908646,0.12814486,0.274146557,0.002117032,0.007045145,0.004542877,0.007378448,0.006098734,0.046011216,0.08393536,0.067400867,0.08589789,0.07809439,0.096072912,0.239123821,0.224498749,0.367549658,0.152083158,0.359573603,0.257122755,0.464613199,0.200084925,0.328510761,0.288080692,0.416506529,0.448240995,0.927208185,0.769702196,1.248669386,0.149413665,0.309069395,0.256567399,0.416223129,0.002709969,0.003910513,0.001010897,0.002355393,0.052057366,0.062534091,0.03179461,0.048532391,0.336586475,0.479637384,0.441626072,0.584676981,0.240080357,0.447570801,0.328076124,0.535566568,0.576666832,0.927208185,0.769702196,1.120243549,0.288333416,0.463604093,0.384851098,0.560121775,0.004656715,0.000514133,0.006446795,0.001205916,0.068240131,0.022674499,0.080291938,0.034726306,0.424583673,0.567634583,0.512579441,0.65563035
jc,lousy,0.101808548,0.128396511,0.230205059,0.279414177,0.381222725,0.151017666,0.01700449,0.168022156,0.127998829,0.279016495,0.110994339,-0.023994207,0.087000132,0.080001593,0.190995932,0.1039958,0.120008945,0.224004745,0.216008425,0.320004225,0.095999479,0.563815832,0.241415739,0.709232092,0.703423023,1.171239376,0.112763166,0.060353935,0.177308023,0.175855756,0.292809844,0.000486107,0.005727432,0.004406808,0.007938296,0.0063709,0.022047829,0.075679799,0.06638379,0.089097118,0.07981792,0.296418667,0.398227215,0.407413006,0.509221554,0.104004622,0.255022287,0.208000422,0.359018087,0.200010538,0.311004877,0.296010017,0.407004356,0.600433826,0.964254379,0.911423445,1.275243998,0.200144609,0.321418126,0.303807815,0.425081333,0.009255805,0.00520824,0.009986949,0.005885353,0.096207093,0.072168134,0.099934723,0.076716055,0.383418798,0.485227346,0.487414598,0.589223146,0.328009367,0.479027033,0.424008846,0.575026512,0.711428165,0.964254379,0.911423445,1.164249659,0.355714083,0.48212719,0.455711722,0.582124829,0.001535103,1.92E-05,0.002010145,0.000100772,0.039180385,0.004384284,0.044834637,0.010038536,0.607423544,0.709232092,0.703423023,0.805231571
jc,hoots,0.063269377,0.072625637,0.135895014,0.168747902,0.232017279,0.096122265,0.047426701,0.143548965,0.12781477,0.223937035,0.080388069,0.048657417,0.129045486,0.160731554,0.241119623,0.112074137,0.12719059,0.239264727,0.231035948,0.343110085,0.103845358,0.455699205,0.295900345,0.647754192,0.688330173,1.040184021,0.091139841,0.073975086,0.161938548,0.172082543,0.260046005,0.000379216,0.001393171,0.002692578,0.001858368,0.003115772,0.019473462,0.037325201,0.051890056,0.043108794,0.055819102,0.216174603,0.279443979,0.296562672,0.359832048,0.176472187,0.272594452,0.288546324,0.384668589,0.287922144,0.368310213,0.391767502,0.472155571,0.680568933,0.920348644,0.976876497,1.216656208,0.226856311,0.306782881,0.325625499,0.405552069,0.003190847,0.002850938,0.003297139,0.003481233,0.056487586,0.05339418,0.057420718,0.059001977,0.345220089,0.408489466,0.457294226,0.520563602,0.415736914,0.511859179,0.519582272,0.615704536,0.760957003,0.920348644,0.976876497,1.136268139,0.380478501,0.460174322,0.488438249,0.568134069,0.002486311,0.005342649,0.0019399,0.004525899,0.049862925,0.073093425,0.0440443,0.0672748,0.584484816,0.647754192,0.688330173,0.75159955
jc,would,0.119441748,0.05527091,0.174712658,0.183424473,0.30286622,0.128153563,-0.063986301,0.064167261,0.039852381,0.168005943,0.103838682,0.136703968,0.24054265,0.224745035,0.328583717,0.088041067,0.023708105,0.111749172,0.110993147,0.199034214,0.087285042,0.526760101,0.151696682,0.591171741,0.559015036,0.998490095,0.10535202,0.03792417,0.147792935,0.139753759,0.249622524,0.000336701,0.006882066,0.005873196,0.006646035,0.006096735,0.018349426,0.08295822,0.076636778,0.081523221,0.078081591,0.119438171,0.238879919,0.223276854,0.342718601,0.176556349,0.304709911,0.264597416,0.392750978,0.24845314,0.352291822,0.335738182,0.439576864,0.54444766,0.895881653,0.823612452,1.175046444,0.181482553,0.298627218,0.274537484,0.391682148,0.004179416,0.003243314,0.003235991,0.002346238,0.064648404,0.056950104,0.056885774,0.048437977,0.359980822,0.479422569,0.448021889,0.567463636,0.288305521,0.416459084,0.375590563,0.503744125,0.648286343,0.895881653,0.823612452,1.071207762,0.324143171,0.447940826,0.411806226,0.535603881,0.002568674,0.0019822,0.002623148,0.002030088,0.050682091,0.044521908,0.051216682,0.045056498,0.471729994,0.591171741,0.559015036,0.678456783
jc,shags,0.079146147,0.11211133,0.191257477,0.216115952,0.295262098,0.104004622,0.327394009,0.43139863,0.424542904,0.528547525,0.097148895,0.134867907,0.232016802,0.238746166,0.335895061,0.10387826,0.113193035,0.217071295,0.184272766,0.288151026,0.071079731,0.455257654,0.68756628,1.071744204,1.063677788,1.447855711,0.091051531,0.17189157,0.267936051,0.265919447,0.361963928,0.000227524,0.010856985,0.012159011,0.011682119,0.01277572,0.015083902,0.104196857,0.110267908,0.108083852,0.11302973,0.54350996,0.622656107,0.640658855,0.719805002,0.55941081,0.663415432,0.66328907,0.767293692,0.351939201,0.449088097,0.423018932,0.520167828,1.454859972,1.735159636,1.726966858,2.007266521,0.484953324,0.578386545,0.575655619,0.66908884,0.013332777,0.012953897,0.0176015,0.017196895,0.115467644,0.113815189,0.132670646,0.131136932,0.775526762,0.854672909,0.879405022,0.958551168,0.776482105,0.880486727,0.847561836,0.951566458,1.552008867,1.735159636,1.726966858,1.910117626,0.776004434,0.867579818,0.863483429,0.955058813,4.56E-07,0.000333177,0.000506994,2.44E-05,0.00067553,0.018253126,0.022516532,0.004938936,0.992598057,1.071744204,1.063677788,1.142823935
jc,tends,0.09640646,0.095000982,0.191407442,0.183587313,0.279993773,0.08858633,0.055746794,0.144333124,0.143764973,0.232351303,0.088018179,0.024004221,0.1120224,0.104212761,0.19223094,0.08020854,0.096825123,0.177033663,0.175806522,0.256015062,0.0789814,0.432200909,0.27157712,0.624796629,0.607371569,0.960591078,0.086440182,0.06789428,0.156199157,0.151842892,0.240147769,5.02E-05,0.001215222,0.001255363,0.001305282,0.001398761,0.007086775,0.034860033,0.0354311,0.036128687,0.037400011,0.239334106,0.335740566,0.327352285,0.423758745,0.167769194,0.256355524,0.247977734,0.336564064,0.201037884,0.289056063,0.280019283,0.368037462,0.608141184,0.881152153,0.855349302,1.128360271,0.202713728,0.293717384,0.285116434,0.37612009,0.001282491,0.001591792,0.001594566,0.001949725,0.035811877,0.03989727,0.039932012,0.044155688,0.351356506,0.447762966,0.431565046,0.527971506,0.344802856,0.433389187,0.423784256,0.512370586,0.696159363,0.881152153,0.855349302,1.040342093,0.348079681,0.440576077,0.427674651,0.520171046,2.15E-05,0.000103303,3.03E-05,0.000121694,0.00463413,0.010163797,0.00550185,0.011031516,0.528390169,0.624796629,0.607371569,0.703778028
jc,stoat,0.079776764,0.096541166,0.17631793,0.184020042,0.263796806,0.087478876,0.040414095,0.127892971,0.136077166,0.223556042,0.095663071,0.031440973,0.127104044,0.119628906,0.215291977,0.088187933,0.096217871,0.184405804,0.184215307,0.27240324,0.087997437,0.43910408,0.264614105,0.615720749,0.623941422,0.975048065,0.087820816,0.066153526,0.153930187,0.155985355,0.243762016,3.16E-05,0.001231584,0.000942518,0.001100334,0.000813512,0.005623403,0.035093936,0.03070045,0.033171279,0.028522138,0.224434137,0.304210901,0.320097208,0.399873972,0.167518139,0.254997015,0.255706072,0.343184948,0.215846777,0.311509848,0.303844213,0.399507284,0.607799053,0.870717764,0.879647493,1.142566204,0.202599684,0.290239255,0.293215831,0.380855401,0.000941472,0.00094483,0.001121276,0.001064331,0.030683413,0.030738091,0.033485467,0.032624085,0.351538181,0.431314945,0.439726114,0.519502878,0.351923943,0.439402819,0.439921379,0.527400255,0.703462124,0.870717764,0.879647493,1.046903133,0.351731062,0.435358882,0.439823747,0.523451567,7.44E-08,3.27E-05,1.91E-08,3.12E-05,0.000272774,0.00571899,0.000138073,0.005584289,0.535943985,0.615720749,0.623941422,0.703718185
jc,unary,0.136202097,0.800429106,0.936631203,0.879845858,1.016047955,0.079416752,0.047960043,0.127376795,0.151960611,0.231377363,0.104000568,0.079998493,0.183999062,0.16000247,0.264003038,0.080003977,0.119998693,0.20000267,0.191999435,0.272003412,0.072000742,0.471624136,1.048386335,1.448009729,1.383808374,1.783431768,0.094324827,0.262096584,0.362002432,0.345952094,0.445857942,0.000693257,0.129669296,0.147725512,0.126984643,0.144805058,0.026329774,0.360096231,0.384350767,0.356349047,0.380532597,0.927805901,1.064007998,1.031806469,1.168008566,0.231959105,0.311375856,0.311963081,0.391379833,0.280001163,0.384001732,0.352001905,0.456002474,1.439766169,1.759385586,1.695771456,2.015390873,0.479922056,0.586461862,0.565257152,0.671796958,0.151026963,0.172356363,0.163651976,0.185713492,0.388621877,0.415158239,0.404539214,0.430944882,1.111804962,1.248007059,1.191808939,1.328011036,0.431961775,0.511378527,0.503962517,0.583379269,1.543766737,1.759385586,1.695771456,1.911390305,0.771883368,0.879692793,0.847885728,0.955695152,0.23109338,0.271310797,0.23656635,0.277238234,0.480721728,0.52087503,0.48638087,0.526534172,1.311807632,1.448009729,1.383808374,1.520010471
jc,sable,0.071196795,0.104781866,0.175978661,0.191866875,0.263063669,0.087085009,0.096082211,0.183167219,0.176126957,0.263211966,0.080044746,0.023962021,0.104006767,0.105168343,0.185213089,0.081206322,0.046999693,0.128206015,0.110762835,0.191969156,0.063763142,0.383296013,0.27182579,0.591358662,0.583925009,0.90345788,0.076659203,0.067956448,0.147839665,0.145981252,0.22586447,8.42E-05,0.001507288,0.001448881,0.001973428,0.001860014,0.009178534,0.038823812,0.038064166,0.044423284,0.043127883,0.287949085,0.35914588,0.367993832,0.439190626,0.200088978,0.287173986,0.2812953,0.368380308,0.152168036,0.232212782,0.215931177,0.295975924,0.640206099,0.878532648,0.865220308,1.103546858,0.213402033,0.292844216,0.288406769,0.367848953,0.004742051,0.004052116,0.005818692,0.005127825,0.068862555,0.063656237,0.076280354,0.07160883,0.391955853,0.463152647,0.473162174,0.544358969,0.328294992,0.415380001,0.392058134,0.479143143,0.720250845,0.878532648,0.865220308,1.023502111,0.360125422,0.439266324,0.432610154,0.511751056,0.002026353,0.001141113,0.003288933,0.002126552,0.045015026,0.033780362,0.057349217,0.046114553,0.520161867,0.591358662,0.583925009,0.655121803
jc,trots,0.094999313,0.104354858,0.199354172,0.191932201,0.286931515,0.087577343,0.048550129,0.136127472,0.135536671,0.223114014,0.086986542,0.040066957,0.127053499,0.136900902,0.223887444,0.096833944,0.096004248,0.192838192,0.192003727,0.288837671,0.095999479,0.462396622,0.288976192,0.655373335,0.656373501,1.022770643,0.092479324,0.072244048,0.163843334,0.164093375,0.255692661,2.30E-05,0.001064139,0.001407794,0.001036301,0.001382466,0.004793345,0.03262115,0.037520583,0.032191634,0.037181527,0.24048233,0.335481644,0.327468872,0.422468185,0.175603628,0.263180971,0.272437572,0.360014915,0.232905149,0.319891691,0.328904629,0.415891171,0.648991108,0.918554306,0.928811073,1.198374271,0.216330369,0.306184769,0.309603691,0.39945809,0.001258354,0.001447757,0.001036506,0.001177637,0.035473286,0.038049397,0.032194807,0.034316721,0.36753583,0.462535143,0.464369774,0.559369087,0.36844182,0.456019163,0.464441299,0.552018642,0.73597765,0.918554306,0.928811073,1.11138773,0.367988825,0.459277153,0.464405537,0.555693865,4.10E-07,2.12E-05,2.56E-09,2.70E-05,0.000640632,0.004607493,5.06E-05,0.005197549,0.560374022,0.655373335,0.656373501,0.751372814
jc,freed,0.071033239,0.129053354,0.200086594,0.200212002,0.271245241,0.071158648,0.096788168,0.167946815,0.159651041,0.230809689,0.062862873,0.088948011,0.151810884,0.152055979,0.214918852,0.063107967,0.08924365,0.152351618,0.168233395,0.231341362,0.078989744,0.347152472,0.404033184,0.672195911,0.680152416,0.948315144,0.069430494,0.101008296,0.168048978,0.170038104,0.237078786,4.50E-05,0.000362731,0.000512167,0.000448323,0.000576876,0.006708997,0.01904549,0.022631115,0.021173639,0.02401825,0.29700017,0.368033409,0.359863043,0.430896282,0.248599052,0.3197577,0.31170702,0.382865667,0.241299629,0.304162502,0.320289373,0.383152246,0.786898851,0.991953611,0.991859436,1.196914196,0.262299617,0.330651204,0.330619812,0.398971399,0.000916417,0.001108875,0.000659789,0.000764419,0.030272375,0.033299767,0.02568636,0.027648131,0.448811054,0.519844294,0.511919022,0.582952261,0.40095067,0.472109318,0.479940414,0.551099062,0.849761724,0.991953611,0.991859436,1.134051323,0.424880862,0.495976806,0.495929718,0.567025661,0.001145308,0.001139314,0.000511316,0.000507313,0.033842402,0.033753725,0.02261229,0.022523613,0.601162672,0.672195911,0.680152416,0.751185656
jc,squib,0.086976528,0.128510952,0.21548748,0.183732986,0.270709515,0.055222034,0.064958334,0.120180368,0.160256863,0.215478897,0.095298529,0.096276283,0.191574812,0.199312687,0.294611216,0.103036404,0.040019035,0.143055439,0.144005537,0.247041941,0.103986502,0.444519997,0.329764605,0.6702981,0.687308073,1.027841568,0.088903999,0.082441151,0.167574525,0.171827018,0.256960392,0.000401572,0.001473041,0.001906352,0.000601706,0.001141904,0.020039253,0.038380213,0.043661794,0.024529692,0.033792075,0.24869132,0.335667849,0.343989849,0.430966377,0.256533146,0.31175518,0.35956955,0.414791584,0.239331722,0.334630251,0.343318224,0.438616753,0.744556189,0.98205328,1.046877623,1.284374714,0.248185396,0.327351093,0.348959208,0.428124905,7.42E-05,0.000182694,8.45E-05,0.000147965,0.008611865,0.013516417,0.00919496,0.012164092,0.440266132,0.527242661,0.543302536,0.630279064,0.399588585,0.454810619,0.503575087,0.558797121,0.839854717,0.98205328,1.046877623,1.189076185,0.419927359,0.49102664,0.523438811,0.594538093,0.000827331,0.0026232,0.000789135,0.002554834,0.02876337,0.051217187,0.028091549,0.050545367,0.583321571,0.6702981,0.687308073,0.774284601
jc,glint,0.073748827,-0.018027544,0.055721283,0.069640636,0.143389463,0.08766818,0.09656477,0.18423295,0.288905382,0.376573563,0.192340612,-0.072154045,0.120186567,0.039075375,0.231415987,0.11122942,-0.055996895,0.055232525,0.024001598,0.135231018,0.079998493,0.544985533,-0.049613714,0.415373325,0.421622992,0.886610031,0.108997107,-0.012403429,0.103843331,0.105405748,0.221652508,0.002372352,0.005792075,0.003802778,0.015325871,0.012563212,0.048706794,0.076105684,0.061666669,0.123797702,0.112085736,0.166205406,0.239954233,0.358546019,0.432294846,0.216751337,0.304419518,0.327980757,0.415648937,-0.01692152,0.175419092,0.063076973,0.255417585,0.366035223,0.719792843,0.749603748,1.103361368,0.122011741,0.239930948,0.249867916,0.367787123,0.015115561,0.004160278,0.026401701,0.009539456,0.122945358,0.064500216,0.162486003,0.09767014,0.286391973,0.3601408,0.397621393,0.47137022,0.271983862,0.359652042,0.351982355,0.439650536,0.558375835,0.719792843,0.749603748,0.911020756,0.279187918,0.359896421,0.374801874,0.455510378,0.000103797,1.19E-07,0.001041461,0.000503069,0.010188073,0.000345604,0.032271673,0.022429204,0.341624498,0.415373325,0.421622992,0.495371819
jc,guest,0.079030275,0.03247714,0.111507416,0.103762627,0.182792902,0.071285486,0.032623768,0.103909254,0.112743139,0.184028625,0.080119371,0.096333504,0.176452875,0.16741538,0.247534752,0.071081877,0.080585241,0.151667118,0.176558495,0.247640371,0.095973253,0.397490263,0.242019653,0.543536663,0.560479641,0.861996651,0.079498053,0.060504913,0.135884166,0.14011991,0.215499163,0.000102579,0.001083274,0.001170514,0.001381384,0.001373143,0.010128121,0.032913127,0.034212779,0.037166978,0.037055951,0.136386395,0.21541667,0.216505766,0.295536041,0.209076643,0.280362129,0.28015852,0.351444006,0.248000622,0.328119993,0.343973875,0.424093246,0.593463659,0.823898792,0.840638161,1.071073294,0.19782122,0.274632931,0.28021272,0.357024431,0.003209447,0.003200128,0.004062032,0.004155095,0.056651984,0.05656967,0.063734072,0.064460023,0.31283927,0.391869545,0.383921146,0.462951422,0.360743761,0.432029247,0.456717014,0.528002501,0.673583031,0.823898792,0.840638161,0.990953922,0.336791515,0.411949396,0.42031908,0.495476961,0.00114742,0.000806401,0.002649619,0.002115821,0.033873591,0.028397198,0.051474452,0.045998059,0.464506388,0.543536663,0.560479641,0.639509916
jc,resaw,0.159186125,-0.02400732,0.135178804,0.080376625,0.23956275,0.104383945,0.199560404,0.303944349,0.263783455,0.3681674,0.064223051,0.184428453,0.248651505,0.271999359,0.33622241,0.087570906,0.160473824,0.248044729,0.231544495,0.3191154,0.071070671,0.486434698,0.52045536,0.935819387,0.847703934,1.263067961,0.09728694,0.13011384,0.233954847,0.211925983,0.31576699,0.001439198,0.010815988,0.005023251,0.007996042,0.002994175,0.037936761,0.103999941,0.070874898,0.089420593,0.054719056,0.279937029,0.439123154,0.34416008,0.503346205,0.448211908,0.552595854,0.535782814,0.640166759,0.432473183,0.496696234,0.503543854,0.567766905,1.16062212,1.488415241,1.383486748,1.711279869,0.38687404,0.496138414,0.461162249,0.570426623,0.00863857,0.003219247,0.010526968,0.004685272,0.092943908,0.056738407,0.102601015,0.068449044,0.528588533,0.687774658,0.616159439,0.775345564,0.696256638,0.800640583,0.767327309,0.871711254,1.224845171,1.488415241,1.383486748,1.647056818,0.612422585,0.744207621,0.691743374,0.823528409,0.014056297,0.006369358,0.011425862,0.004643173,0.118559253,0.079808261,0.106891826,0.068140833,0.776633263,0.935819387,0.847703934,1.006890059
jc,pacer,0.135946512,0.016000986,0.151947498,0.07199502,0.207941532,0.055994034,0.112372637,0.168366671,0.199695587,0.255689621,0.08732295,0.097197771,0.184520721,0.225234747,0.312557697,0.128036976,0.023170471,0.151207447,0.087153435,0.215190411,0.063982964,0.471283436,0.248741865,0.656042337,0.584078789,0.991379261,0.094256687,0.062185466,0.164010584,0.146019697,0.247844815,0.001326939,0.002466597,0.000249693,0.006033672,0.002302627,0.036427171,0.049664842,0.015801683,0.077676712,0.047985693,0.184367657,0.320314169,0.271690607,0.407637119,0.296893358,0.352887392,0.424930334,0.480924368,0.248405218,0.335728168,0.312388182,0.399711132,0.729666233,1.008929729,1.009009123,1.288272619,0.243222078,0.33630991,0.336336374,0.429424206,0.003185657,0.000265508,0.00630074,0.002004905,0.056441625,0.016294402,0.079377203,0.044776169,0.368888378,0.50483489,0.496925354,0.632871866,0.448100805,0.504094839,0.512083769,0.568077803,0.816989183,1.008929729,1.009009123,1.200949669,0.408494592,0.504464865,0.504504561,0.600474834,0.003137304,2.74E-07,0.000114889,0.002099135,0.056011644,0.000523295,0.010718618,0.045816322,0.520095825,0.656042337,0.584078789,0.720025301
jc,minis,0.096015692,0.079828978,0.175844669,0.247575521,0.343591213,0.167746544,-0.055996895,0.111749649,0.056083679,0.223830223,0.112080574,0.02408886,0.136169434,0.119829178,0.231909752,0.095740318,0.039815187,0.135555506,0.119879961,0.215620279,0.080064774,0.551647902,0.08773613,0.559319258,0.54336834,1.014951468,0.11032958,0.021934032,0.139829814,0.135842085,0.253737867,0.001158367,0.003249811,0.000705745,0.006452322,0.003632503,0.034034784,0.057007114,0.026565853,0.080326348,0.060270247,0.191578627,0.287594318,0.303659201,0.399674892,0.080172539,0.247919083,0.175912857,0.343659401,0.159644365,0.271724939,0.239709139,0.351789713,0.431395531,0.80723834,0.719281197,1.095124006,0.14379851,0.269079447,0.239760399,0.365041335,0.003291147,0.00039878,0.004079784,0.000916138,0.057368523,0.019969478,0.063873187,0.030267771,0.32774806,0.423763752,0.423488379,0.51950407,0.215728045,0.383474588,0.295792818,0.463539362,0.543476105,0.80723834,0.719281197,0.983043432,0.271738052,0.40361917,0.359640598,0.491521716,0.006274242,0.000811608,0.008153078,0.001566024,0.079210113,0.028488741,0.090294397,0.039573025,0.463303566,0.559319258,0.54336834,0.639384031
jc,hoper,0.096191883,0.047040224,0.143232107,0.127216816,0.223408699,0.080176592,0.096666098,0.17684269,0.168401957,0.248578548,0.071735859,0.039926052,0.111661911,0.14394021,0.215676069,0.104014158,-0.024037838,0.07997632,0.087661266,0.191675425,0.111699104,0.463817596,0.159594536,0.511713028,0.527220249,0.879338741,0.092763519,0.039898634,0.127928257,0.131805062,0.219834685,0.00027437,0.002453807,0.001730271,0.001152107,0.00054974,0.016564119,0.049535914,0.041596521,0.033942703,0.023446544,0.223882914,0.320074797,0.295618773,0.391810656,0.208328009,0.288504601,0.312342167,0.392518759,0.119902372,0.191638231,0.231601477,0.303337336,0.552113295,0.800217628,0.839562416,1.08766675,0.184037765,0.266739209,0.279854139,0.362555583,0.0031455,0.004479287,0.001816158,0.002630226,0.056084759,0.066927476,0.0426164,0.051285729,0.335544825,0.431736708,0.439558983,0.535750866,0.288304329,0.368480921,0.400003433,0.480180025,0.623849154,0.800217628,0.839562416,1.015930891,0.311924577,0.400108814,0.419781208,0.507965446,0.001115832,0.002000647,0.000782321,0.001544059,0.033404075,0.044728596,0.027969997,0.039294518,0.415521145,0.511713028,0.527220249,0.623412132
jc,rowed,0.0950737,0.039950848,0.135024548,0.152472973,0.247546673,0.112522125,0.015993834,0.128515959,0.103981733,0.216503859,0.0879879,0.431777239,0.519765139,0.496085405,0.584073305,0.064308167,0.096742392,0.161050558,0.184009314,0.24831748,0.087266922,0.447158813,0.584464312,0.944356203,0.936549425,1.296441317,0.089431763,0.146116078,0.236089051,0.234137356,0.324110329,0.000300741,0.037414305,0.035962967,0.03157972,0.030255484,0.017341876,0.193427777,0.189639045,0.177706836,0.173941035,0.168466806,0.263540506,0.256454706,0.351528406,0.535758972,0.648281097,0.600067139,0.712589264,0.592827797,0.680815697,0.680094719,0.768082619,1.297053576,1.5926373,1.536616564,1.832200289,0.432351192,0.5308791,0.512205521,0.61073343,0.053040439,0.053867068,0.050657463,0.051160311,0.230305101,0.2320928,0.225072128,0.226186452,0.688231945,0.783305645,0.752540112,0.847613811,0.69680953,0.809331656,0.784076452,0.896598577,1.385041475,1.5926373,1.536616564,1.744212389,0.692520738,0.79631865,0.768308282,0.872106194,3.68E-05,0.000338677,0.00049727,0.001199754,0.006065269,0.018403169,0.02229956,0.03463746,0.849282503,0.944356203,0.936549425,1.031623125
