Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
bryce,irony,0.103784323,0.007763147,0.11154747,0.111768007,0.21555233,0.10400486,0.000965118,0.104969978,0.192573071,0.29657793,0.191607952,-0.09630394,0.095304012,0.031658888,0.22326684,0.127962828,-0.023999929,0.103962898,0.063999891,0.191962719,0.087999821,0.615359783,-0.111575603,0.415784359,0.399999857,0.927359819,0.123071957,-0.027893901,0.10394609,0.099999964,0.231839955,0.001671681,0.002266455,4.45E-05,0.004891592,0.002039995,0.040886199,0.047607298,0.00667121,0.069939914,0.045166302,0.112733126,0.216517448,0.304341078,0.408125401,0.096269131,0.200273991,0.224231958,0.328236818,0.007658958,0.199266911,0.095658779,0.287266731,0.216661215,0.61605835,0.624231815,1.02362895,0.072220405,0.205352783,0.208077272,0.34120965,0.003193901,9.37E-05,0.011082806,0.003777925,0.056514609,0.009681987,0.105274906,0.061464829,0.208037138,0.311821461,0.335999966,0.439784288,0.200232029,0.304236889,0.28823185,0.39223671,0.408269167,0.61605835,0.624231815,0.832020998,0.204134583,0.308029175,0.312115908,0.416010499,3.05E-05,2.88E-05,0.001140896,0.001130386,0.005519046,0.005363102,0.033777159,0.033621215,0.312000036,0.415784359,0.399999857,0.50378418
bryce,valid,0.096000195,0.080679178,0.176679373,0.215999126,0.311999321,0.135319948,-0.007938385,0.127381563,0.168000937,0.303320885,0.175939322,-0.063667536,0.112271786,0.072000265,0.247939587,0.135667801,-0.031443596,0.104224205,0.04799962,0.183667421,0.079443216,0.622370481,-0.022370338,0.520556927,0.503999949,1.046927214,0.124474096,-0.005592585,0.130139232,0.125999987,0.261731803,0.001432536,0.003829765,0.001054808,0.006287984,0.003513583,0.037848858,0.061885094,0.032477806,0.07929681,0.059275481,0.208060741,0.304060936,0.384000063,0.480000257,0.104333401,0.239653349,0.240001202,0.37532115,0.040556669,0.216495991,0.119999886,0.295939207,0.352950811,0.760210276,0.74400115,1.151260614,0.11765027,0.253403425,0.248000383,0.383753538,0.007147408,0.002058703,0.017472014,0.008522946,0.084542343,0.045372936,0.132181745,0.092319805,0.320332527,0.416332722,0.456000328,0.552000523,0.208557606,0.343877554,0.288000822,0.42332077,0.528890133,0.760210276,0.74400115,0.975321293,0.264445066,0.380105138,0.372000575,0.487660646,0.006246817,0.002624876,0.014111917,0.008279239,0.079036805,0.05123354,0.11879359,0.090990325,0.424556732,0.520556927,0.503999949,0.600000143
bryce,metal,0.111891747,0.016001701,0.127893448,0.096431017,0.208322763,0.080429316,-0.032431126,0.04799819,0.063800097,0.144229412,0.096231222,0.039767981,0.135999203,0.191792965,0.288024187,0.152024984,-0.055835962,0.096189022,0.047976732,0.200001717,0.103812695,0.544389963,-0.032497406,0.408079863,0.400000811,0.840578079,0.108877993,-0.008124352,0.102019966,0.100000203,0.21014452,0.000716418,0.00191432,0.001592126,0.004151846,0.003505413,0.026765981,0.043752939,0.039901453,0.064434824,0.059206529,0.063999891,0.175891638,0.160231113,0.27212286,0.103568077,0.183997393,0.255593061,0.336022377,0.135957003,0.232188225,0.239769697,0.336000919,0.303524971,0.592077255,0.655593872,0.944146156,0.10117499,0.197359085,0.218531291,0.314715385,0.001298752,0.000926228,0.002611778,0.001360593,0.036038197,0.030433987,0.051105555,0.036886211,0.199999094,0.311890841,0.352024078,0.463915825,0.199757099,0.280186415,0.303569794,0.383999109,0.399756193,0.592077255,0.655593872,0.847914934,0.199878097,0.296038628,0.327796936,0.423957467,2.93E-08,0.000502585,0.001173909,0.003193341,0.000171116,0.022418414,0.034262353,0.056509652,0.296188116,0.408079863,0.400000811,0.511892557
bryce,omits,0.185018778,-0.056248903,0.128769875,0.071937084,0.256955862,0.128185987,0.023984671,0.152170658,0.112110853,0.240296841,0.088126183,-0.015953064,0.072173119,0.135703087,0.223829269,0.151656151,-0.0480721,0.103584051,0.095603228,0.247259378,0.143675327,0.696662426,-0.096289396,0.456697702,0.415354252,0.968341351,0.139332485,-0.024072349,0.114174426,0.103838563,0.242085338,0.001251075,0.001328906,0.001177669,0.000723101,0.000194795,0.035370539,0.036454166,0.034317181,0.026890542,0.013956909,0.095921755,0.280940533,0.184047937,0.369066715,0.096157789,0.224343777,0.24781394,0.375999928,0.087630987,0.17575717,0.231306314,0.319432497,0.279710531,0.681041479,0.663168192,1.06449914,0.093236844,0.227013826,0.221056064,0.354833047,2.36E-05,0.002771232,0.001095327,0.000951917,0.004856248,0.052642491,0.033095717,0.030853145,0.168094873,0.353113651,0.319751024,0.504769802,0.19974184,0.327927828,0.343417168,0.471603155,0.367836714,0.681041479,0.663168192,0.976372957,0.183918357,0.34052074,0.331584096,0.488186479,0.000500765,0.000317163,0.000280043,0.000550013,0.022377785,0.017809067,0.01673449,0.023452361,0.271678925,0.456697702,0.415354252,0.60037303
bryce,break,0.111857414,-0.007629633,0.104227781,0.17591238,0.287769794,0.183542013,-0.119262934,0.064279079,0.056005001,0.239547014,0.175267935,-0.09589982,0.079368114,0.064223528,0.239491463,0.160123348,-0.072197199,0.087926149,0.015982151,0.176105499,0.08817935,0.71897006,-0.294989586,0.335801125,0.31212306,0.942913771,0.143794012,-0.073747396,0.083950281,0.078030765,0.235728443,0.001737524,0.002312119,0.000278312,0.004702205,0.002097313,0.041683617,0.048084494,0.016682695,0.068572626,0.045796432,0.056649446,0.168506861,0.231917381,0.343774796,-0.039894819,0.143647194,0.120228529,0.303770542,-0.007973671,0.167294264,0.080205679,0.255473614,0.008780956,0.479448318,0.432351589,0.903018951,0.002926985,0.159816106,0.144117196,0.301006317,0.002419317,0.000196443,0.006182111,0.001955005,0.049186553,0.014015809,0.078626404,0.044215443,0.136017561,0.247874975,0.296140909,0.407998323,0.04803133,0.231573343,0.13621068,0.319752693,0.184048891,0.479448318,0.432351589,0.727751017,0.092024446,0.239724159,0.216175795,0.363875508,0.003870788,0.000132872,0.012788839,0.003893646,0.06221566,0.011526994,0.11308775,0.062399084,0.22394371,0.335801125,0.31212306,0.423980474
bryce,vowel,0.094990969,0.024380684,0.119371653,0.144192219,0.239183187,0.119811535,0.10418129,0.223992825,0.255979538,0.375791073,0.151798248,-0.047997475,0.103800774,0.072029591,0.223827839,0.120027065,-0.067031145,0.05299592,0.06408906,0.184116125,0.131120205,0.617748022,0.013533354,0.500161171,0.536290407,1.022918224,0.123549604,0.003383338,0.125040293,0.134072602,0.255729556,0.000424319,0.006066434,0.005155082,0.00790358,0.006944918,0.020599011,0.077887318,0.071798899,0.088902079,0.083336173,0.248373508,0.343364477,0.400171757,0.495162725,0.207982063,0.327793598,0.328009129,0.447820663,0.004998446,0.156796694,0.13611865,0.287916899,0.461354017,0.827954769,0.864299536,1.230900288,0.153784672,0.275984923,0.288099845,0.410300096,0.017010873,0.010714989,0.018625574,0.011793553,0.130425738,0.103513229,0.136475543,0.108598126,0.352174282,0.447165251,0.472201347,0.567192316,0.260977983,0.380789518,0.392098188,0.511909723,0.613152266,0.827954769,0.864299536,1.079102039,0.306576133,0.413977385,0.432149768,0.53955102,0.004158382,0.002202869,0.003208258,0.001528083,0.064485521,0.046934731,0.056641487,0.039090696,0.405170202,0.500161171,0.536290407,0.631281376
bryce,yikes,0.111364365,0.047872543,0.159236908,0.152030706,0.263395071,0.104158163,0.079325199,0.183483362,0.199999809,0.304157972,0.12067461,-0.015999794,0.104674816,0.064058542,0.184733152,0.080058336,0.088452339,0.168510675,0.184074402,0.264132738,0.095622063,0.511877537,0.199650288,0.615905762,0.60016346,1.016418934,0.102375507,0.049912572,0.15397644,0.150040865,0.254104733,0.000240625,0.002233006,0.001180075,0.003683699,0.002501538,0.01551209,0.047254693,0.03435222,0.060693484,0.050015378,0.231355906,0.34272027,0.352030516,0.46339488,0.184000015,0.288158178,0.264058352,0.368216515,0.152510881,0.273185492,0.248132944,0.368807554,0.567866802,0.90406394,0.864221811,1.200418949,0.189288934,0.301354647,0.288073937,0.40013965,0.001575114,0.001339381,0.003131238,0.003001005,0.039687705,0.036597561,0.055957462,0.054781434,0.336030722,0.447395086,0.416089058,0.527453423,0.352510691,0.456668854,0.448132753,0.552290916,0.688541412,0.90406394,0.864221811,1.079744339,0.344270706,0.45203197,0.432110906,0.539872169,0.000135795,4.30E-05,0.000513399,0.000308451,0.011653098,0.006557544,0.022658314,0.01756276,0.504541397,0.615905762,0.60016346,0.711527824
bryce,exile,0.088063478,0.287895679,0.375959158,0.383968592,0.47203207,0.096072912,-0.008309603,0.087763309,0.176070452,0.272143364,0.184380054,-0.088102102,0.096277952,0.047892809,0.232272863,0.135994911,0.008005142,0.144000053,0.136177301,0.272172213,0.128172159,0.632683516,0.199489117,0.704000473,0.744109154,1.24862051,0.126536703,0.049872279,0.176000118,0.186027288,0.312155128,0.001461554,0.026943353,0.018382993,0.020282018,0.011713796,0.03823028,0.164144304,0.135583898,0.14241495,0.108230291,0.375658989,0.463722467,0.560039043,0.648102522,0.087968349,0.184041262,0.223963261,0.320036173,0.055897951,0.240278006,0.18407011,0.368450165,0.51952529,0.888041735,0.968072414,1.33658886,0.173175097,0.296013912,0.322690805,0.44552962,0.031006923,0.021885263,0.042648506,0.031362814,0.176087826,0.147936685,0.206515146,0.177095494,0.471936941,0.56000042,0.607931852,0.695995331,0.231968403,0.328041315,0.360140562,0.456213474,0.703905344,0.888041735,0.968072414,1.152208805,0.351952672,0.444020867,0.484036207,0.576104403,0.02879245,0.026902513,0.030700262,0.028747669,0.169683381,0.164019856,0.175214902,0.169551377,0.615936995,0.704000473,0.744109154,0.832172632
bryce,zeals,0.112000227,0.119447231,0.231447458,0.272197962,0.384198189,0.152750731,-0.040199041,0.112551689,0.112027168,0.264777899,0.15222621,-0.02407217,0.128154039,0.087774754,0.240000963,0.111846924,-0.00799942,0.103847504,0.080000877,0.191847801,0.088000298,0.616824389,0.0471766,0.57600069,0.552000761,1.080824852,0.123364878,0.01179415,0.144000173,0.13800019,0.270206213,0.000802244,0.005323552,0.003499791,0.008190052,0.006692012,0.028323916,0.072962676,0.059159028,0.090498903,0.081804717,0.23199892,0.343999147,0.38422513,0.496225357,0.087954998,0.240705729,0.199801922,0.352552652,0.079775333,0.232001543,0.167775631,0.320001841,0.399729252,0.816706419,0.751802683,1.16877985,0.133243084,0.272235473,0.250600894,0.389593283,0.007331263,0.003881459,0.013647998,0.008792688,0.085622796,0.06230136,0.116824647,0.093769335,0.36015296,0.472153187,0.471999884,0.584000111,0.191802502,0.344553232,0.279802799,0.43255353,0.551955462,0.816706419,0.751802683,1.01655364,0.275977731,0.408353209,0.375901341,0.50827682,0.014170938,0.008140874,0.01846986,0.011468033,0.119041751,0.090226793,0.135903862,0.107088904,0.464000463,0.57600069,0.552000761,0.664000988
bryce,quote,0.144101858,0.008106947,0.152208805,0.167617798,0.311719656,0.159510851,-0.087551117,0.071959734,0.056343794,0.215854645,0.143894911,-0.064322233,0.079572678,0.080141544,0.224036455,0.144463778,-0.064125538,0.08033824,0.079796553,0.22426033,0.143922091,0.735893488,-0.207891941,0.384079456,0.383899689,0.975871086,0.147178698,-0.051972985,0.096019864,0.095974922,0.243967772,4.76E-05,0.001725197,0.001417503,0.002405254,0.002055435,0.006897617,0.041535488,0.037649747,0.049043394,0.04533691,0.080066681,0.224168539,0.223961592,0.36806345,-0.007978439,0.151532412,0.136485338,0.295996189,0.016016006,0.159910917,0.159938097,0.303833008,0.088104248,0.535611868,0.520385027,0.967892647,0.029368083,0.178537289,0.173461676,0.322630882,0.002071694,0.001579208,0.002050189,0.001563443,0.045515868,0.039739251,0.045279014,0.039540392,0.159639359,0.303741217,0.304103136,0.448204994,0.0723598,0.231870651,0.216281891,0.375792742,0.231999159,0.535611868,0.520385027,0.823997736,0.115999579,0.267805934,0.260192513,0.411998868,0.003808861,0.002582689,0.003856286,0.002621767,0.061715967,0.050820164,0.062098998,0.051203195,0.239977598,0.384079456,0.383899689,0.528001547
bryce,milky,0.168168306,-0.071926355,0.096241951,0.055886269,0.224054575,0.127812624,0.087941408,0.215754032,0.327940941,0.455753565,0.239999533,-0.079999447,0.160000086,0.088124752,0.328124285,0.168124199,0.05587554,0.223999739,0.151817322,0.319941521,0.095941782,0.800046444,-0.008108854,0.695995808,0.623769283,1.327873945,0.160009289,-0.002027214,0.173998952,0.155942321,0.331968486,0.002918033,0.00747088,0.003495228,0.014736992,0.009042528,0.054018819,0.086434254,0.059120456,0.121396015,0.095092207,0.143827677,0.311995983,0.383827209,0.551995516,0.247941494,0.375754118,0.416065693,0.543878317,0.144000292,0.383999825,0.239942074,0.479941607,0.535769463,1.071749926,1.039834976,1.575815439,0.178589821,0.357249975,0.346611659,0.525271813,0.003607248,0.001552941,0.00879363,0.001557593,0.060060373,0.039407369,0.093774358,0.039466352,0.303827763,0.471996069,0.471951962,0.640120268,0.471941233,0.599753857,0.567883015,0.695695639,0.775768995,1.071749926,1.039834976,1.335815907,0.387884498,0.535874963,0.519917488,0.667907953,0.014131069,0.008161026,0.004601383,0.001544311,0.118874175,0.090338398,0.067833498,0.039297722,0.527827501,0.695995808,0.623769283,0.79193759
bryce,krone,0.168097973,0.119901657,0.28799963,0.224298716,0.392396688,0.104397058,0.05581975,0.160216808,0.287628651,0.392025709,0.231808901,-0.055711269,0.176097631,0.160141468,0.391950369,0.215852737,-0.104124784,0.111727953,-0.047848225,0.168004513,0.05627656,0.776433229,0.015885353,0.736042023,0.62422061,1.344377279,0.155286646,0.003971338,0.184010506,0.156055152,0.33609432,0.005520196,0.010458294,0.005555753,0.021187352,0.012557453,0.074298022,0.102265801,0.074536924,0.145558756,0.112060041,0.280118465,0.448216438,0.511927366,0.680025339,0.231917381,0.33631444,0.447770119,0.552167177,0.056016684,0.287825584,0.112293243,0.344102144,0.56805253,1.072356462,1.071990728,1.576294661,0.189350843,0.357452154,0.357330243,0.525431554,0.013914335,0.006766409,0.046061386,0.028747193,0.117959039,0.082258183,0.214619166,0.169549973,0.456216097,0.62431407,0.672068834,0.840166807,0.343645334,0.448042393,0.399921894,0.504318953,0.799861431,1.072356462,1.071990728,1.34448576,0.399930716,0.536178231,0.535995364,0.67224288,0.006336088,0.015535852,0.037031979,0.056396891,0.07959955,0.124642898,0.192436947,0.237480295,0.56794405,0.736042023,0.62422061,0.792318583
bryce,zebra,0.08835721,0.143643618,0.232000828,0.223164797,0.311522007,0.079521179,0.088483334,0.168004513,0.216478109,0.295999289,0.127994776,-0.007722139,0.120272636,0.112273216,0.240267992,0.119995356,-0.032272816,0.08772254,0.103940248,0.223935604,0.136213064,0.552081585,0.192131996,0.608000517,0.655856371,1.071724892,0.110416317,0.048032999,0.152000129,0.163964093,0.267931223,0.000626837,0.006778426,0.003931498,0.004179085,0.001796281,0.025036704,0.0823312,0.06270166,0.06464584,0.04238255,0.31164813,0.400005341,0.439642906,0.528000116,0.20875597,0.288277149,0.328751326,0.408272505,0.080000401,0.207995176,0.216213465,0.344208241,0.600404501,0.896277666,0.984607697,1.280480862,0.200134834,0.298759222,0.328202566,0.426826954,0.013470911,0.009299381,0.012480405,0.008703064,0.116064252,0.096433299,0.111715732,0.093290214,0.431920767,0.520277977,0.551916122,0.640273333,0.29647851,0.375999689,0.432691574,0.512212753,0.728399277,0.896277666,0.984607697,1.152486086,0.364199638,0.448138833,0.492303848,0.576243043,0.009172302,0.010408112,0.007107246,0.008199756,0.095772138,0.102020156,0.084304487,0.090552504,0.519643307,0.608000517,0.655856371,0.744213581
bryce,xenia,0.159598827,-0.063399076,0.096199751,0.04799962,0.207598448,0.111398697,-0.064000368,0.047398329,0.088222504,0.199621201,0.152222872,-0.072222948,0.079999924,0.087951899,0.24017477,0.160174847,-0.024146318,0.136028528,0.096412659,0.256587505,0.120558977,0.70395422,-0.223768711,0.359626532,0.320586681,0.903981924,0.140790844,-0.055942178,0.089906633,0.08014667,0.225995481,0.000533349,0.000465527,0.00135731,0.000474719,0.000723659,0.02309436,0.021576066,0.036841695,0.021788039,0.026900915,-0.016000748,0.14359808,0.136222124,0.295820951,0.015999556,0.127398252,0.176174402,0.287573099,0.06380558,0.216028452,0.184364557,0.336587429,0.063804388,0.487024784,0.496761084,0.91998148,0.021268129,0.162341595,0.165587028,0.306660493,0.001613081,0.002227318,0.000663493,0.000688723,0.040163178,0.047194466,0.025758355,0.02624353,0.063999176,0.223598003,0.224174023,0.38377285,0.152028084,0.263426781,0.272587061,0.383985758,0.21602726,0.487024784,0.496761084,0.767758608,0.10801363,0.243512392,0.248380542,0.383879304,0.003874544,0.000793166,0.001171911,2.27E-08,0.062245838,0.028163199,0.034233188,0.000150549,0.200027704,0.359626532,0.320586681,0.480185509
bryce,quail,0.136317492,0.023842812,0.160160303,0.168184996,0.304502487,0.144342184,0.024571657,0.168913841,0.119985104,0.264327288,0.095413446,0.008399248,0.103812695,0.112205744,0.20761919,0.103806496,0.119850874,0.22365737,0.215949297,0.319755793,0.096098423,0.575978041,0.176664591,0.656544209,0.61632514,1.096204758,0.115195608,0.044166148,0.164136052,0.154081285,0.274051189,0.000545351,0.002601477,0.002406776,0.002314225,0.002507986,0.023352757,0.051004676,0.049058905,0.048106396,0.050079793,0.192756653,0.329074144,0.288170099,0.424487591,0.128384352,0.272726536,0.232190847,0.376533031,0.232056618,0.327470064,0.328155041,0.423568487,0.553197622,0.929270744,0.848515987,1.224589109,0.184399207,0.309756915,0.282838662,0.40819637,0.00273937,0.00102908,0.0023236,0.000752136,0.05233899,0.032079277,0.048203732,0.027425106,0.296569347,0.432886839,0.400375843,0.536693335,0.352041721,0.496383905,0.448140144,0.592482328,0.648611069,0.929270744,0.848515987,1.129175663,0.324305534,0.464635372,0.424257994,0.564587831,0.001538592,0.002015939,0.001140714,0.001556206,0.039224892,0.044899206,0.033774461,0.039448776,0.520226717,0.656544209,0.61632514,0.752642632
bryce,acute,0.119921446,0.008003712,0.127925158,0.095999718,0.215921164,0.087996006,0.072176695,0.160172701,0.191999435,0.279995441,0.119822741,-0.016097784,0.103724957,0.119999886,0.239822626,0.13609767,-0.056096554,0.080001116,0.056157351,0.19225502,0.112253904,0.576091766,0.007986069,0.471823931,0.464156389,0.927994251,0.115218353,0.001996517,0.117955983,0.116039097,0.231998563,0.000307277,0.002887851,0.00117491,0.003257687,0.001400983,0.017529329,0.053738727,0.034276959,0.057076151,0.037429704,0.168176413,0.288097858,0.287999153,0.407920599,0.175901651,0.263897657,0.311999321,0.399995327,0.063903332,0.183726072,0.176157236,0.295979977,0.407981396,0.735721588,0.77615571,1.103895903,0.135993799,0.245240529,0.25871857,0.367965301,0.003912696,0.002984434,0.005256282,0.003902118,0.06255155,0.054629971,0.072500224,0.062466933,0.271901369,0.391822815,0.407999039,0.527920485,0.255902767,0.343898773,0.368156672,0.456152678,0.527804136,0.735721588,0.77615571,0.984073162,0.263902068,0.367860794,0.388077855,0.492036581,0.000127978,0.001148357,0.000793707,0.002575309,0.01131272,0.033887415,0.028172808,0.050747503,0.351902485,0.471823931,0.464156389,0.584077835
bryce,tidal,0.088001966,0.048000336,0.136002302,0.167362452,0.255364418,0.119362116,0.008603334,0.12796545,0.152882099,0.272244215,0.144278765,-0.056174278,0.088104486,0.079948187,0.224226952,0.136122465,-0.04808116,0.088041306,0.063808441,0.199930906,0.111889601,0.599654913,-0.047651768,0.440113544,0.464001179,0.951766491,0.119930983,-0.011912942,0.110028386,0.116000295,0.237941623,0.000484857,0.002425908,0.000653491,0.002674028,0.001037709,0.022019469,0.049253508,0.025563461,0.051711,0.032213498,0.175965786,0.263967752,0.320244551,0.408246517,0.096707821,0.216069937,0.232830286,0.352192402,0.031867027,0.176145792,0.143756628,0.288035393,0.304540634,0.656183481,0.696831465,1.048474312,0.101513545,0.218727827,0.232277155,0.349491437,0.005208434,0.001933472,0.007787226,0.00361815,0.072169483,0.043971269,0.088245262,0.06015106,0.264070272,0.352072239,0.400192738,0.488194704,0.184749126,0.304111242,0.296638727,0.416000843,0.448819399,0.656183481,0.696831465,0.904195547,0.224409699,0.328091741,0.348415732,0.452097774,0.003145922,0.001150129,0.005361717,0.002605977,0.05608852,0.033913546,0.073223743,0.051048769,0.352111578,0.440113544,0.464001179,0.552003145
bryce,scold,0.072362661,0.079523802,0.151886463,0.1517272,0.224089861,0.072203398,0.004043102,0.0762465,0.1042099,0.176413298,0.100166798,0.071519136,0.171685934,0.168071985,0.268238783,0.096552849,-0.016246557,0.080306292,0.04033041,0.136883259,0.056576967,0.397862673,0.138839483,0.480125189,0.464339495,0.8056252,0.079572535,0.034709871,0.120031297,0.116084874,0.2014063,0.000336884,0.002300073,0.002392713,0.003284263,0.003256333,0.018354409,0.047959075,0.048915361,0.05730849,0.057064285,0.155770302,0.228132963,0.255937099,0.328299761,0.175729036,0.247932434,0.272281885,0.344485283,0.151825428,0.251992226,0.208402395,0.308569193,0.483324766,0.728057623,0.73662138,0.981354237,0.161108255,0.242685874,0.24554046,0.327118079,0.000164216,0.000162961,0.001101215,0.000323539,0.012814677,0.012765614,0.033184558,0.01798718,0.327456236,0.399818897,0.424009085,0.496371746,0.256035328,0.328238726,0.312612295,0.384815693,0.583491564,0.728057623,0.73662138,0.881187439,0.291745782,0.364028811,0.36831069,0.440593719,0.002550473,0.00256186,0.006204622,0.006222376,0.050502208,0.050614825,0.078769425,0.078882042,0.407762527,0.480125189,0.464339495,0.536702156
bryce,nitro,0.176704168,-0.088525534,0.088178635,0.055200338,0.231904507,0.143725872,-0.047903776,0.095822096,0.040237904,0.183963776,0.08814168,0.112011433,0.200153112,0.256032467,0.344174147,0.144021034,-0.064174414,0.079846621,0.063631296,0.20765233,0.12780571,0.680398464,-0.088592291,0.464000463,0.415102005,0.967694759,0.136079693,-0.022148073,0.116000116,0.103775501,0.24192369,0.001034597,0.008278103,0.003189996,0.010396771,0.005029806,0.032165155,0.090984082,0.056480054,0.101964558,0.070921124,0.007296562,0.184000731,0.095438242,0.27214241,0.152249336,0.295975208,0.29627037,0.439996243,0.191858053,0.279999733,0.319663763,0.407805443,0.351403952,0.759975672,0.711372375,1.119944096,0.117134651,0.253325224,0.237124125,0.373314699,0.009440517,0.003668218,0.01519298,0.007935936,0.097162322,0.060565815,0.123259806,0.08908387,0.207449675,0.384153843,0.351470709,0.528174877,0.232095957,0.375821829,0.359901667,0.503627539,0.439545631,0.759975672,0.711372375,1.031802416,0.219772816,0.379987836,0.355686188,0.515901208,0.00030372,3.47E-05,3.55E-05,0.000301286,0.017427553,0.005891624,0.005961587,0.01735759,0.287296295,0.464000463,0.415102005,0.591806173
bryce,owned,0.095735312,0.024574041,0.120309353,0.112000704,0.207736015,0.087426662,0.031999111,0.119425774,0.151943684,0.239370346,0.119944572,-0.023900509,0.096044064,0.135766506,0.255711079,0.159667015,-0.039743423,0.119923592,0.064289093,0.223956108,0.104032516,0.566806078,-0.00707078,0.455702782,0.463999987,0.926773548,0.113361216,-0.001767695,0.113925695,0.115999997,0.231693387,0.000814466,0.001255367,0.000142243,0.001457558,0.000423202,0.028538859,0.035431162,0.011926573,0.038177984,0.020571877,0.143999815,0.239735126,0.263944387,0.359679699,0.128043175,0.215469837,0.28771019,0.375136852,0.096023083,0.215967655,0.200055599,0.320000172,0.368066072,0.671172619,0.751710176,1.054816723,0.122688691,0.223724206,0.250570059,0.351605574,0.000596945,0.000192324,0.002054986,0.000808907,0.024432449,0.013868098,0.045331957,0.02844129,0.240043879,0.33577919,0.399710894,0.495446205,0.247966766,0.335393429,0.351999283,0.439425945,0.488010645,0.671172619,0.751710176,0.93487215,0.244005322,0.335586309,0.375855088,0.467436075,3.14E-05,7.44E-08,0.001138199,0.001569135,0.005602328,0.000272774,0.033737204,0.039612306,0.35996747,0.455702782,0.463999987,0.559735298
bryce,admit,0.13600111,-0.031800032,0.104201078,0.064062119,0.200063229,0.09586215,-0.048061132,0.047801018,0.111965418,0.207827568,0.16002655,-0.055934429,0.104092121,0.071971893,0.231998444,0.127906322,-0.007999659,0.119906664,0.087868929,0.215775251,0.095868587,0.615664721,-0.143795252,0.376000881,0.335868359,0.855664492,0.123132944,-0.035948813,0.09400022,0.08396709,0.213916123,0.000759139,0.000448167,0.001003805,0.000446408,0.000186467,0.02755247,0.021169953,0.031682877,0.021128364,0.013655278,0.016000986,0.152002096,0.176027536,0.312028646,0.056030989,0.151893139,0.183937311,0.279799461,0.063972235,0.223998785,0.159840822,0.319867373,0.13600421,0.52789402,0.51980567,0.91169548,0.045334737,0.175964673,0.173268557,0.303898493,0.000661118,0.00173046,0.000150869,0.000450934,0.025712206,0.041598797,0.012282881,0.021235205,0.120093107,0.256094217,0.24799943,0.38400054,0.175937653,0.271799803,0.27180624,0.36766839,0.29603076,0.52789402,0.51980567,0.75166893,0.14801538,0.26394701,0.259902835,0.375834465,0.001559307,0.000123333,0.000283382,0.00013337,0.039488057,0.011105526,0.016833957,0.011548574,0.239999771,0.376000881,0.335868359,0.471869469
bryce,umbra,0.096196175,0.119804382,0.216000557,0.199805021,0.296001196,0.080000639,0.104003668,0.184004307,0.200240374,0.280241013,0.096236706,-0.024056911,0.072179794,0.128362417,0.224599123,0.152419329,-0.072207212,0.080212116,0.070807219,0.223226547,0.143014431,0.567867279,0.127543926,0.552396774,0.599215031,1.024067879,0.113573456,0.031885982,0.138099194,0.149803758,0.25601697,0.00102636,0.008965202,0.005290728,0.003914721,0.001415945,0.032036853,0.094684751,0.072737388,0.062567731,0.037629047,0.303808689,0.400004864,0.400045395,0.49624157,0.176183462,0.256184101,0.328602791,0.40860343,0.056155205,0.152391911,0.199169636,0.295406342,0.536147356,0.808580875,0.927817822,1.200251341,0.178715785,0.269526958,0.309272607,0.40008378,0.015337872,0.015461568,0.01036801,0.010138136,0.123846161,0.124344552,0.101823424,0.100688309,0.375988483,0.472184658,0.528407812,0.624603987,0.256395578,0.336396217,0.399410009,0.479410648,0.632384062,0.808580875,0.927817822,1.104014635,0.316192031,0.404290438,0.463908911,0.552007318,0.007151231,0.00921925,0.008320217,0.010540553,0.084564954,0.096016927,0.091215221,0.102667194,0.4562006,0.552396774,0.599215031,0.695411205
