Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
cy,l_a,12_1,12,1,3,0.083405495,0.011000395,0.09440589,0.149999857,0.233405352,0.138999462
cy,a_r,1_18,1,18,3,0.138999462,-0.055000305,0.083999157,0.029000044,0.167999506,0.084000349
cy,r_e,18_5,18,5,3,0.084000349,0.087624788,0.171625137,0.246204138,0.330204487,0.15857935
cy,e_d,5_4,5,4,3,0.15857935,-0.063030481,0.095548868,0.057996511,0.216575861,0.121026993
cy,s_a,19_1,19,1,4,0.183059454,-0.08902216,0.094037294,0.309755087,0.492814541,0.398777246
cy,a_l,1_12,1,12,4,0.398777246,-0.278755665,0.120021582,-0.189126492,0.209650755,0.089629173
cy,l_t,12_20,12,20,4,0.089629173,0.076275587,0.16590476,0.258979559,0.348608732,0.182703972
cy,t_~,20_0,20,0,4,0.182703972,-0.061851025,0.120852947,0.058016539,0.24072051,0.119867563
cy,~_n,0_14,0,14,4,0.119867563,0.358934879,0.478802443,0.493960142,0.613827705,0.135025263
cy,n_u,14_21,14,21,4,0.135025263,-0.04702425,0.088001013,0.079000711,0.214025974,0.126024961
cy,u_r,21_18,21,18,4,0.126024961,-0.031002283,0.095022678,0.052938461,0.178963423,0.083940744
cy,r_s,18_19,18,19,4,0.083940744,0.174998999,0.258939743,0.357008219,0.440948963,0.18200922
cy,s_e,19_5,19,5,4,0.18200922,-0.058020592,0.123988628,0.070011854,0.252021074,0.128032446
cy,s_a,19_1,19,1,5,0.179039001,-0.090995312,0.08804369,0.278025866,0.457064867,0.369021177
cy,a_i,1_9,1,9,5,0.369021177,-0.231025457,0.13799572,-0.085003614,0.284017563,0.146021843
cy,i_n,9_14,9,14,5,0.146021843,-0.066021442,0.080000401,0.049001455,0.195023298,0.115022898
cy,n_t,14_20,14,20,5,0.115022898,-0.037996531,0.077026367,0.130688906,0.245711803,0.168685436
cy,t_~,20_0,20,0,5,0.168685436,-0.057689905,0.110995531,0.0660007,0.234686136,0.123690605
cy,~_d,0_4,0,4,5,0.123690605,0.277015686,0.400706291,0.411033869,0.534724474,0.134018183
cy,d_u,4_21,4,21,5,0.134018183,0.016000271,0.150018454,0.097039223,0.231057405,0.081038952
cy,u_a,21_1,21,1,5,0.081038952,0.040997744,0.122036695,0.197998524,0.279037476,0.15700078
cy,a_l,1_12,1,12,5,0.15700078,-0.088002443,0.068998337,-0.030002117,0.126998663,0.058000326
cy,g_r,7_18,7,18,6,0.143020153,-0.076998949,0.066021204,0.041000605,0.184020758,0.117999554
cy,r_a,18_1,18,1,6,0.117999554,0.014001131,0.132000685,0.192005157,0.310004711,0.178004026
cy,a_t,1_20,1,20,6,0.178004026,-0.065005779,0.112998247,0.044995308,0.222999334,0.110001087
cy,t_e,20_5,20,5,6,0.110001087,-0.003997803,0.106003284,0.131999731,0.242000818,0.135997534
cy,e_d,5_4,5,4,6,0.135997534,0.065002441,0.200999975,0.190039158,0.326036692,0.125036716
cy,d_~,4_0,4,0,6,0.125036716,-0.047020197,0.07801652,0.069015026,0.194051743,0.116035223
cy,~_w,0_23,0,23,6,0.116035223,0.136003971,0.252039194,0.26000309,0.376038313,0.123999119
cy,w_i,23_9,23,9,6,0.123999119,-0.025003195,0.098995924,0.120997429,0.244996548,0.146000624
cy,i_g,9_7,9,7,6,0.146000624,0.065003157,0.21100378,0.164649248,0.310649872,0.099646091
cy,r_a,18_1,18,1,3,0.158000708,-0.025000095,0.133000612,0.36201787,0.520018578,0.387017965
cy,a_m,1_13,1,13,3,0.387017965,-0.25201869,0.134999275,-0.184016466,0.203001499,0.068002224
cy,m_~,13_0,13,0,3,0.068002224,0.092998981,0.161001205,0.21804142,0.286043644,0.125042439
cy,~_u,0_21,0,21,3,0.125042439,0.31408143,0.439123869,0.407081127,0.532123566,0.092999697
cy,u_n,21_14,21,14,3,0.092999697,-0.052999258,0.040000439,0.03400135,0.127001047,0.087000608
cy,n_b,14_2,14,2,3,0.087000608,0.136043072,0.22304368,0.286042929,0.373043537,0.149999857
cy,b_o,2_15,2,15,3,0.149999857,-0.073003769,0.076996088,0.084076881,0.234076738,0.15708065
cy,o_r,15_18,15,18,3,0.15708065,-0.015019894,0.142060757,0.073001385,0.230082035,0.088021278
cy,r_n,18_14,18,14,3,0.088021278,0.014999151,0.10302043,0.084029913,0.172051191,0.069030762
cy,z_e,26_5,26,5,4,0.172280073,-0.021997452,0.150282621,0.197198391,0.369478464,0.219195843
